window_index,event,candidate_id,new_stage,source_predicted_stage,reason,direction_id,ablation
4552,CANDIDATE_ACTIVE,135,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4593,CANDIDATE_REJECTED,135,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4594,CANDIDATE_ACTIVE,136,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4598,CANDIDATE_REJECTED,136,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4610,CANDIDATE_ACTIVE,137,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4651,CANDIDATE_REJECTED,137,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4652,CANDIDATE_ACTIVE,138,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4698,CANDIDATE_REJECTED,138,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4710,CANDIDATE_ACTIVE,139,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4752,CANDIDATE_REJECTED,139,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4753,CANDIDATE_ACTIVE,140,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4771,CANDIDATE_REJECTED,140,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4781,CANDIDATE_ACTIVE,141,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4798,CANDIDATE_REJECTED,141,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4810,CANDIDATE_ACTIVE,142,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4849,CANDIDATE_REJECTED,142,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4850,CANDIDATE_ACTIVE,143,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4890,CANDIDATE_REJECTED,143,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4891,CANDIDATE_ACTIVE,144,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4898,CANDIDATE_REJECTED,144,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4910,CANDIDATE_ACTIVE,145,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4949,CANDIDATE_REJECTED,145,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4950,CANDIDATE_ACTIVE,146,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4989,CANDIDATE_REJECTED,146,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4990,CANDIDATE_ACTIVE,147,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4998,CANDIDATE_REJECTED,147,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5010,CANDIDATE_ACTIVE,148,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5049,CANDIDATE_REJECTED,148,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5050,CANDIDATE_ACTIVE,149,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5089,CANDIDATE_REJECTED,149,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5090,CANDIDATE_ACTIVE,150,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5098,CANDIDATE_REJECTED,150,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5110,CANDIDATE_ACTIVE,151,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5149,CANDIDATE_REJECTED,151,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5150,CANDIDATE_ACTIVE,152,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5190,CANDIDATE_REJECTED,152,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5191,CANDIDATE_ACTIVE,153,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5198,CANDIDATE_REJECTED,153,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5210,CANDIDATE_ACTIVE,154,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5249,CANDIDATE_REJECTED,154,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5250,CANDIDATE_ACTIVE,155,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5289,CANDIDATE_REJECTED,155,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5290,CANDIDATE_ACTIVE,156,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5298,CANDIDATE_REJECTED,156,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5310,CANDIDATE_ACTIVE,157,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5349,CANDIDATE_REJECTED,157,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5350,CANDIDATE_ACTIVE,158,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5389,CANDIDATE_REJECTED,158,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5390,CANDIDATE_ACTIVE,159,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5398,CANDIDATE_REJECTED,159,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5410,CANDIDATE_ACTIVE,160,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5449,CANDIDATE_REJECTED,160,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5450,CANDIDATE_ACTIVE,161,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5489,CANDIDATE_REJECTED,161,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5490,CANDIDATE_ACTIVE,162,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5498,CANDIDATE_REJECTED,162,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5510,CANDIDATE_ACTIVE,163,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5549,CANDIDATE_REJECTED,163,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5550,CANDIDATE_ACTIVE,164,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5592,CANDIDATE_REJECTED,164,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5593,CANDIDATE_ACTIVE,165,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5598,CANDIDATE_REJECTED,165,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5610,CANDIDATE_ACTIVE,166,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5649,CANDIDATE_REJECTED,166,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5650,CANDIDATE_ACTIVE,167,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5689,CANDIDATE_REJECTED,167,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5690,CANDIDATE_ACTIVE,168,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5698,CANDIDATE_REJECTED,168,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5710,CANDIDATE_ACTIVE,169,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5749,CANDIDATE_REJECTED,169,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5750,CANDIDATE_ACTIVE,170,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5789,CANDIDATE_REJECTED,170,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5790,CANDIDATE_ACTIVE,171,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5798,CANDIDATE_REJECTED,171,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5810,CANDIDATE_ACTIVE,172,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5850,CANDIDATE_REJECTED,172,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5851,CANDIDATE_ACTIVE,173,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5890,CANDIDATE_REJECTED,173,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5891,CANDIDATE_ACTIVE,174,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5898,CANDIDATE_REJECTED,174,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5910,CANDIDATE_ACTIVE,175,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5949,CANDIDATE_REJECTED,175,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5950,CANDIDATE_ACTIVE,176,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5989,CANDIDATE_REJECTED,176,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5990,CANDIDATE_ACTIVE,177,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
5998,CANDIDATE_REJECTED,177,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6010,CANDIDATE_ACTIVE,178,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6049,CANDIDATE_REJECTED,178,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6050,CANDIDATE_ACTIVE,179,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6089,CANDIDATE_REJECTED,179,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6090,CANDIDATE_ACTIVE,180,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6098,CANDIDATE_REJECTED,180,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6110,CANDIDATE_ACTIVE,181,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6149,CANDIDATE_REJECTED,181,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6150,CANDIDATE_ACTIVE,182,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6189,CANDIDATE_REJECTED,182,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6190,CANDIDATE_ACTIVE,183,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6198,CANDIDATE_REJECTED,183,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6210,CANDIDATE_ACTIVE,184,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6249,CANDIDATE_REJECTED,184,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6250,CANDIDATE_ACTIVE,185,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6289,CANDIDATE_REJECTED,185,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6290,CANDIDATE_ACTIVE,186,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6298,CANDIDATE_REJECTED,186,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6310,CANDIDATE_ACTIVE,187,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6349,CANDIDATE_REJECTED,187,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6350,CANDIDATE_ACTIVE,188,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6389,CANDIDATE_REJECTED,188,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6390,CANDIDATE_ACTIVE,189,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6398,CANDIDATE_REJECTED,189,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6410,CANDIDATE_ACTIVE,190,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6449,CANDIDATE_REJECTED,190,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6450,CANDIDATE_ACTIVE,191,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6489,CANDIDATE_REJECTED,191,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6490,CANDIDATE_ACTIVE,192,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6498,CANDIDATE_REJECTED,192,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6510,CANDIDATE_ACTIVE,193,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6549,CANDIDATE_REJECTED,193,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6550,CANDIDATE_ACTIVE,194,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6589,CANDIDATE_REJECTED,194,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6590,CANDIDATE_ACTIVE,195,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6598,CANDIDATE_REJECTED,195,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6610,CANDIDATE_ACTIVE,196,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6649,CANDIDATE_REJECTED,196,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6650,CANDIDATE_ACTIVE,197,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6689,CANDIDATE_REJECTED,197,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6690,CANDIDATE_ACTIVE,198,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6698,CANDIDATE_REJECTED,198,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6710,CANDIDATE_ACTIVE,199,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6749,CANDIDATE_REJECTED,199,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6750,CANDIDATE_ACTIVE,200,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6789,CANDIDATE_REJECTED,200,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6790,CANDIDATE_ACTIVE,201,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6798,CANDIDATE_REJECTED,201,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6810,CANDIDATE_ACTIVE,202,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6849,CANDIDATE_REJECTED,202,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6850,CANDIDATE_ACTIVE,203,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6874,CANDIDATE_REJECTED,203,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6884,CANDIDATE_ACTIVE,204,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6898,CANDIDATE_REJECTED,204,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6910,CANDIDATE_ACTIVE,205,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6917,CANDIDATE_REJECTED,205,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6930,CANDIDATE_ACTIVE,206,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6970,CANDIDATE_REJECTED,206,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6971,CANDIDATE_ACTIVE,207,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
6998,CANDIDATE_REJECTED,207,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7010,CANDIDATE_ACTIVE,208,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7049,CANDIDATE_REJECTED,208,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7050,CANDIDATE_ACTIVE,209,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7089,CANDIDATE_REJECTED,209,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7090,CANDIDATE_ACTIVE,210,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7098,CANDIDATE_REJECTED,210,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7110,CANDIDATE_ACTIVE,211,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7149,CANDIDATE_REJECTED,211,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7150,CANDIDATE_ACTIVE,212,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7189,CANDIDATE_REJECTED,212,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7190,CANDIDATE_ACTIVE,213,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7198,CANDIDATE_REJECTED,213,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7210,CANDIDATE_ACTIVE,214,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7250,CANDIDATE_REJECTED,214,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7251,CANDIDATE_ACTIVE,215,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7290,CANDIDATE_REJECTED,215,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7291,CANDIDATE_ACTIVE,216,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7298,CANDIDATE_REJECTED,216,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7310,CANDIDATE_ACTIVE,217,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7349,CANDIDATE_REJECTED,217,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7350,CANDIDATE_ACTIVE,218,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7389,CANDIDATE_REJECTED,218,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7390,CANDIDATE_ACTIVE,219,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7398,CANDIDATE_REJECTED,219,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7410,CANDIDATE_ACTIVE,220,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7449,CANDIDATE_REJECTED,220,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7450,CANDIDATE_ACTIVE,221,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7490,CANDIDATE_REJECTED,221,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7491,CANDIDATE_ACTIVE,222,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7498,CANDIDATE_REJECTED,222,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7510,CANDIDATE_ACTIVE,223,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7551,CANDIDATE_REJECTED,223,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7552,CANDIDATE_ACTIVE,224,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7591,CANDIDATE_REJECTED,224,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7592,CANDIDATE_ACTIVE,225,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7598,CANDIDATE_REJECTED,225,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7610,CANDIDATE_ACTIVE,226,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7649,CANDIDATE_REJECTED,226,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7650,CANDIDATE_ACTIVE,227,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7689,CANDIDATE_REJECTED,227,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7690,CANDIDATE_ACTIVE,228,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7698,CANDIDATE_REJECTED,228,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7710,CANDIDATE_ACTIVE,229,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7749,CANDIDATE_REJECTED,229,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7750,CANDIDATE_ACTIVE,230,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7789,CANDIDATE_REJECTED,230,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7790,CANDIDATE_ACTIVE,231,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7798,CANDIDATE_REJECTED,231,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7810,CANDIDATE_ACTIVE,232,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7815,CANDIDATE_REJECTED,232,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7835,CANDIDATE_ACTIVE,233,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7874,CANDIDATE_REJECTED,233,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7875,CANDIDATE_ACTIVE,234,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7898,CANDIDATE_REJECTED,234,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7910,CANDIDATE_ACTIVE,235,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7949,CANDIDATE_REJECTED,235,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7950,CANDIDATE_ACTIVE,236,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7989,CANDIDATE_REJECTED,236,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
7990,CANDIDATE_ACTIVE,237,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
